dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
1880-12-01;3,152;0,551;Berlin;Germany;52.24N;13.14E
1881-01-01;-5,92;0,412;Berlin;Germany;52.24N;13.14E
1881-02-01;-0,464;0,648;Berlin;Germany;52.24N;13.14E
1881-03-01;2,438;0,445;Berlin;Germany;52.24N;13.14E
1881-04-01;5,61;0,576;Berlin;Germany;52.24N;13.14E
1881-05-01;13,196;0,312;Berlin;Germany;52.24N;13.14E
1881-06-01;16,118;0,825;Berlin;Germany;52.24N;13.14E
1881-07-01;19,55;0,441;Berlin;Germany;52.24N;13.14E
1881-08-01;16,917;0,517;Berlin;Germany;52.24N;13.14E
1881-09-01;13,023;0,382;Berlin;Germany;52.24N;13.14E
1881-10-01;5,71;0,389;Berlin;Germany;52.24N;13.14E
1881-11-01;5,769;0,691;Berlin;Germany;52.24N;13.14E
1881-12-01;1,04;0,791;Berlin;Germany;52.24N;13.14E
1882-01-01;1,051;0,942;Berlin;Germany;52.24N;13.14E
1882-02-01;2,551;0,459;Berlin;Germany;52.24N;13.14E
1882-03-01;7,216;0,483;Berlin;Germany;52.24N;13.14E
1882-04-01;8,481;0,196;Berlin;Germany;52.24N;13.14E
1882-05-01;12,656;0,616;Berlin;Germany;52.24N;13.14E
1882-06-01;15,342;0,551;Berlin;Germany;52.24N;13.14E
1882-07-01;18,829;0,248;Berlin;Germany;52.24N;13.14E
1882-08-01;16,418;0,277;Berlin;Germany;52.24N;13.14E
1882-09-01;15,245;0,429;Berlin;Germany;52.24N;13.14E
1882-10-01;9,035;0,306;Berlin;Germany;52.24N;13.14E
1882-11-01;4,134;0,752;Berlin;Germany;52.24N;13.14E
1882-12-01;0,447;0,369;Berlin;Germany;52.24N;13.14E
1883-01-01;-0,704;0,451;Berlin;Germany;52.24N;13.14E
1883-02-01;2,219;1,106;Berlin;Germany;52.24N;13.14E
1883-03-01;-1,168;0,767;Berlin;Germany;52.24N;13.14E
1883-04-01;5,961;0,557;Berlin;Germany;52.24N;13.14E
1883-05-01;13,061;0,504;Berlin;Germany;52.24N;13.14E
1883-06-01;17,401;0,513;Berlin;Germany;52.24N;13.14E
1883-07-01;18,477;0,699;Berlin;Germany;52.24N;13.14E
1883-08-01;17,075;0,61;Berlin;Germany;52.24N;13.14E
1883-09-01;14,717;0,369;Berlin;Germany;52.24N;13.14E
1883-10-01;9,453;0,312;Berlin;Germany;52.24N;13.14E
1883-11-01;4,863;0,334;Berlin;Germany;52.24N;13.14E
1883-12-01;1,127;0,776;Berlin;Germany;52.24N;13.14E
1884-01-01;3,209;0,449;Berlin;Germany;52.24N;13.14E
1884-02-01;3,458;0,709;Berlin;Germany;52.24N;13.14E
1884-03-01;5,089;0,797;Berlin;Germany;52.24N;13.14E
1884-04-01;6,149;0,763;Berlin;Germany;52.24N;13.14E
1884-05-01;13,421;0,465;Berlin;Germany;52.24N;13.14E
1884-06-01;14,41;0,418;Berlin;Germany;52.24N;13.14E
1884-07-01;19,181;0,157;Berlin;Germany;52.24N;13.14E
1884-08-01;17,582;0,576;Berlin;Germany;52.24N;13.14E
1884-09-01;15,431;0,456;Berlin;Germany;52.24N;13.14E
1884-10-01;8,517;0,676;Berlin;Germany;52.24N;13.14E
1884-11-01;1,789;0,559;Berlin;Germany;52.24N;13.14E
1884-12-01;2,138;0,804;Berlin;Germany;52.24N;13.14E
1885-01-01;-2,586;0,685;Berlin;Germany;52.24N;13.14E
1885-02-01;2,936;0,589;Berlin;Germany;52.24N;13.14E
1885-03-01;3,37;0,563;Berlin;Germany;52.24N;13.14E
1885-04-01;10,082;0,668;Berlin;Germany;52.24N;13.14E
1885-05-01;11,417;0,799;Berlin;Germany;52.24N;13.14E
1885-06-01;17,846;0,547;Berlin;Germany;52.24N;13.14E
1885-07-01;18,526;0,475;Berlin;Germany;52.24N;13.14E
1885-08-01;15,428;0,766;Berlin;Germany;52.24N;13.14E
1885-09-01;13,773;0,33;Berlin;Germany;52.24N;13.14E
1885-10-01;8,281;0,544;Berlin;Germany;52.24N;13.14E
1885-11-01;2,505;0,905;Berlin;Germany;52.24N;13.14E
1885-12-01;0,003;0,9;Berlin;Germany;52.24N;13.14E
1886-01-01;-1,311;0,835;Berlin;Germany;52.24N;13.14E
1886-02-01;-2,775;1,004;Berlin;Germany;52.24N;13.14E
1886-03-01;0,426;0,415;Berlin;Germany;52.24N;13.14E
1886-04-01;9,451;0,532;Berlin;Germany;52.24N;13.14E
1886-05-01;13,561;0,64;Berlin;Germany;52.24N;13.14E
1886-06-01;15,706;0,471;Berlin;Germany;52.24N;13.14E
1886-07-01;17,658;0,699;Berlin;Germany;52.24N;13.14E
1886-08-01;18,07;0,194;Berlin;Germany;52.24N;13.14E
1886-09-01;15,809;0,338;Berlin;Germany;52.24N;13.14E
1886-10-01;9,467;0,807;Berlin;Germany;52.24N;13.14E
1886-11-01;5,549;0,679;Berlin;Germany;52.24N;13.14E
1886-12-01;1,006;1,046;Berlin;Germany;52.24N;13.14E
1887-01-01;-3,226;0,852;Berlin;Germany;52.24N;13.14E
1887-02-01;-0,271;0,925;Berlin;Germany;52.24N;13.14E
1887-03-01;2,172;0,657;Berlin;Germany;52.24N;13.14E
1887-04-01;8,023;0,401;Berlin;Germany;52.24N;13.14E
1887-05-01;11,455;0,486;Berlin;Germany;52.24N;13.14E
1887-06-01;15,875;0,163;Berlin;Germany;52.24N;13.14E
1887-07-01;19,724;0,58;Berlin;Germany;52.24N;13.14E
1887-08-01;16,922;0,364;Berlin;Germany;52.24N;13.14E
1887-09-01;13,955;0,461;Berlin;Germany;52.24N;13.14E
1887-10-01;6,629;0,332;Berlin;Germany;52.24N;13.14E
1887-11-01;4,081;0,769;Berlin;Germany;52.24N;13.14E
1887-12-01;-0,13;0,686;Berlin;Germany;52.24N;13.14E
1888-01-01;-1,611;1,136;Berlin;Germany;52.24N;13.14E
1888-02-01;-2,599;0,919;Berlin;Germany;52.24N;13.14E
1888-03-01;0,573;0,583;Berlin;Germany;52.24N;13.14E
1888-04-01;6,644;0,657;Berlin;Germany;52.24N;13.14E
1888-05-01;13,146;0,468;Berlin;Germany;52.24N;13.14E
1888-06-01;16,736;0,351;Berlin;Germany;52.24N;13.14E
1888-07-01;16,281;0,57;Berlin;Germany;52.24N;13.14E
1888-08-01;16,567;0,385;Berlin;Germany;52.24N;13.14E
1888-09-01;13,787;0,225;Berlin;Germany;52.24N;13.14E
1888-10-01;7,488;0,605;Berlin;Germany;52.24N;13.14E
1888-11-01;3,272;0,541;Berlin;Germany;52.24N;13.14E
1888-12-01;1,004;0,717;Berlin;Germany;52.24N;13.14E
1889-01-01;-2,892;0,635;Berlin;Germany;52.24N;13.14E
1889-02-01;-1,988;0,492;Berlin;Germany;52.24N;13.14E
1889-03-01;0,866;0,507;Berlin;Germany;52.24N;13.14E
1889-04-01;7,982;0,281;Berlin;Germany;52.24N;13.14E
1889-05-01;17,653;0,66;Berlin;Germany;52.24N;13.14E
1889-06-01;20,356;0,397;Berlin;Germany;52.24N;13.14E
1889-07-01;17,753;0,327;Berlin;Germany;52.24N;13.14E
1889-08-01;16,86;0,374;Berlin;Germany;52.24N;13.14E
1889-09-01;12,069;0,494;Berlin;Germany;52.24N;13.14E
1889-10-01;9,007;0,303;Berlin;Germany;52.24N;13.14E
1889-11-01;3,457;0,673;Berlin;Germany;52.24N;13.14E
1889-12-01;-1,008;0,957;Berlin;Germany;52.24N;13.14E
1890-01-01;2,007;0,475;Berlin;Germany;52.24N;13.14E
1890-02-01;-2,117;0,873;Berlin;Germany;52.24N;13.14E
1890-03-01;5,48;0,781;Berlin;Germany;52.24N;13.14E
1890-04-01;8,186;0,566;Berlin;Germany;52.24N;13.14E
1890-05-01;15,033;0,656;Berlin;Germany;52.24N;13.14E
1890-06-01;15,04;0,578;Berlin;Germany;52.24N;13.14E
1890-07-01;17,067;0,25;Berlin;Germany;52.24N;13.14E
1890-08-01;18,589;0,357;Berlin;Germany;52.24N;13.14E
1890-09-01;14,392;0,408;Berlin;Germany;52.24N;13.14E
1890-10-01;8,243;0,459;Berlin;Germany;52.24N;13.14E
1890-11-01;3,397;0,454;Berlin;Germany;52.24N;13.14E
1890-12-01;-5,109;0,933;Berlin;Germany;52.24N;13.14E
1891-01-01;-4,037;0,645;Berlin;Germany;52.24N;13.14E
1891-02-01;0,065;0,531;Berlin;Germany;52.24N;13.14E
1891-03-01;3,742;0,277;Berlin;Germany;52.24N;13.14E
1891-04-01;5,904;0,233;Berlin;Germany;52.24N;13.14E
1891-05-01;14,375;0,23;Berlin;Germany;52.24N;13.14E
1891-06-01;15,579;0,49;Berlin;Germany;52.24N;13.14E
1891-07-01;17,963;0,418;Berlin;Germany;52.24N;13.14E
1891-08-01;16,695;0,273;Berlin;Germany;52.24N;13.14E
1891-09-01;15,123;0,268;Berlin;Germany;52.24N;13.14E
1891-10-01;10,914;0,387;Berlin;Germany;52.24N;13.14E
1891-11-01;3,227;0,588;Berlin;Germany;52.24N;13.14E
1891-12-01;2,162;0,439;Berlin;Germany;52.24N;13.14E
1892-01-01;-1,888;0,648;Berlin;Germany;52.24N;13.14E
1892-02-01;0,922;0,368;Berlin;Germany;52.24N;13.14E
1892-03-01;1,45;0,756;Berlin;Germany;52.24N;13.14E
1892-04-01;7,699;0,251;Berlin;Germany;52.24N;13.14E
1892-05-01;12,776;0,505;Berlin;Germany;52.24N;13.14E
1892-06-01;16,781;0,372;Berlin;Germany;52.24N;13.14E
1892-07-01;17,388;0,333;Berlin;Germany;52.24N;13.14E
1892-08-01;19,829;0,178;Berlin;Germany;52.24N;13.14E
1892-09-01;15,381;0,156;Berlin;Germany;52.24N;13.14E
1892-10-01;8,157;0,35;Berlin;Germany;52.24N;13.14E
1892-11-01;2,15;0,673;Berlin;Germany;52.24N;13.14E
1892-12-01;-1,314;0,69;Berlin;Germany;52.24N;13.14E
1893-01-01;-8,071;0,655;Berlin;Germany;52.24N;13.14E
1893-02-01;1,822;0,466;Berlin;Germany;52.24N;13.14E
1893-03-01;4,818;0,462;Berlin;Germany;52.24N;13.14E
1893-04-01;8,577;0,327;Berlin;Germany;52.24N;13.14E
1893-05-01;13,01;0,412;Berlin;Germany;52.24N;13.14E
1893-06-01;16,736;0,278;Berlin;Germany;52.24N;13.14E
1893-07-01;18,983;0,497;Berlin;Germany;52.24N;13.14E
1893-08-01;18,109;0,312;Berlin;Germany;52.24N;13.14E
1893-09-01;13,396;0,384;Berlin;Germany;52.24N;13.14E
1893-10-01;10,91;0,541;Berlin;Germany;52.24N;13.14E
1893-11-01;2,782;0,546;Berlin;Germany;52.24N;13.14E
1893-12-01;0,967;0,418;Berlin;Germany;52.24N;13.14E
1894-01-01;-1,648;0,563;Berlin;Germany;52.24N;13.14E
1894-02-01;2,336;0,58;Berlin;Germany;52.24N;13.14E
1894-03-01;5,549;0,654;Berlin;Germany;52.24N;13.14E
1894-04-01;10,463;0,319;Berlin;Germany;52.24N;13.14E
1894-05-01;12,498;0,405;Berlin;Germany;52.24N;13.14E
1894-06-01;15,42;0,279;Berlin;Germany;52.24N;13.14E
1894-07-01;19,684;0,3;Berlin;Germany;52.24N;13.14E
1894-08-01;16,744;0,358;Berlin;Germany;52.24N;13.14E
1894-09-01;12,009;0,108;Berlin;Germany;52.24N;13.14E
1894-10-01;8,437;0,375;Berlin;Germany;52.24N;13.14E
1894-11-01;5,341;0,383;Berlin;Germany;52.24N;13.14E
1894-12-01;0,69;0,501;Berlin;Germany;52.24N;13.14E
1895-01-01;-3,424;0,618;Berlin;Germany;52.24N;13.14E
1895-02-01;-5,332;0,769;Berlin;Germany;52.24N;13.14E
1895-03-01;2,27;0,301;Berlin;Germany;52.24N;13.14E
1895-04-01;9,303;0,364;Berlin;Germany;52.24N;13.14E
1895-05-01;13,689;0,416;Berlin;Germany;52.24N;13.14E
1895-06-01;17,177;0,198;Berlin;Germany;52.24N;13.14E
1895-07-01;18,967;0,359;Berlin;Germany;52.24N;13.14E
1895-08-01;18,326;0,34;Berlin;Germany;52.24N;13.14E
1895-09-01;16,108;0,453;Berlin;Germany;52.24N;13.14E
1895-10-01;7,892;0,197;Berlin;Germany;52.24N;13.14E
1895-11-01;4,767;0,211;Berlin;Germany;52.24N;13.14E
1895-12-01;-0,399;0,533;Berlin;Germany;52.24N;13.14E
1896-01-01;-0,925;0,383;Berlin;Germany;52.24N;13.14E
1896-02-01;0,426;0,408;Berlin;Germany;52.24N;13.14E
1896-03-01;6,08;0,385;Berlin;Germany;52.24N;13.14E
1896-04-01;6,873;0,48;Berlin;Germany;52.24N;13.14E
1896-05-01;11,874;0,285;Berlin;Germany;52.24N;13.14E
1896-06-01;18,536;0,213;Berlin;Germany;52.24N;13.14E
1896-07-01;18,672;0,213;Berlin;Germany;52.24N;13.14E
1896-08-01;16,261;0,381;Berlin;Germany;52.24N;13.14E
1896-09-01;13,93;0,311;Berlin;Germany;52.24N;13.14E
1896-10-01;10,217;0,424;Berlin;Germany;52.24N;13.14E
1896-11-01;1,53;0,592;Berlin;Germany;52.24N;13.14E
1896-12-01;-0,622;0,317;Berlin;Germany;52.24N;13.14E
1897-01-01;-3,099;0,911;Berlin;Germany;52.24N;13.14E
1897-02-01;0,269;0,491;Berlin;Germany;52.24N;13.14E
1897-03-01;5,672;0,545;Berlin;Germany;52.24N;13.14E
1897-04-01;8,175;0,444;Berlin;Germany;52.24N;13.14E
1897-05-01;12,016;0,19;Berlin;Germany;52.24N;13.14E
1897-06-01;18,228;0,437;Berlin;Germany;52.24N;13.14E
1897-07-01;17,659;0,265;Berlin;Germany;52.24N;13.14E
1897-08-01;18,96;0,357;Berlin;Germany;52.24N;13.14E
1897-09-01;13,679;0,282;Berlin;Germany;52.24N;13.14E
1897-10-01;7,858;0,356;Berlin;Germany;52.24N;13.14E
1897-11-01;3,088;0,697;Berlin;Germany;52.24N;13.14E
1897-12-01;1,717;0,57;Berlin;Germany;52.24N;13.14E
1898-01-01;2,407;0,769;Berlin;Germany;52.24N;13.14E
1898-02-01;2,004;0,416;Berlin;Germany;52.24N;13.14E
1898-03-01;4,35;0,537;Berlin;Germany;52.24N;13.14E
1898-04-01;7,868;0,53;Berlin;Germany;52.24N;13.14E
1898-05-01;13,094;0,418;Berlin;Germany;52.24N;13.14E
1898-06-01;16,423;0,383;Berlin;Germany;52.24N;13.14E
1898-07-01;15,451;0,537;Berlin;Germany;52.24N;13.14E
1898-08-01;19,318;0,446;Berlin;Germany;52.24N;13.14E
1898-09-01;14,466;0,211;Berlin;Germany;52.24N;13.14E
1898-10-01;8,474;0,496;Berlin;Germany;52.24N;13.14E
1898-11-01;5,372;0,551;Berlin;Germany;52.24N;13.14E
1898-12-01;3,782;0,63;Berlin;Germany;52.24N;13.14E
1899-01-01;2,281;0,598;Berlin;Germany;52.24N;13.14E
1899-02-01;2,471;0,529;Berlin;Germany;52.24N;13.14E
1899-03-01;3,403;0,338;Berlin;Germany;52.24N;13.14E
1899-04-01;8,321;0,418;Berlin;Germany;52.24N;13.14E
1899-05-01;12,564;0,332;Berlin;Germany;52.24N;13.14E
1899-06-01;15,351;0,325;Berlin;Germany;52.24N;13.14E
1899-07-01;19,009;0,396;Berlin;Germany;52.24N;13.14E
1899-08-01;17,715;0,312;Berlin;Germany;52.24N;13.14E
1899-09-01;13,691;0,382;Berlin;Germany;52.24N;13.14E
1899-10-01;8,626;0,25;Berlin;Germany;52.24N;13.14E
1899-11-01;7,39;0,262;Berlin;Germany;52.24N;13.14E
1899-12-01;-3,304;0,607;Berlin;Germany;52.24N;13.14E
01.01.1900;0,303;0,534;Berlin;Germany;52.24N;13.14E
01.02.1900;0,969;0,585;Berlin;Germany;52.24N;13.14E
01.03.1900;1,313;0,328;Berlin;Germany;52.24N;13.14E
01.04.1900;7,246;0,317;Berlin;Germany;52.24N;13.14E
01.05.1900;12,125;0,24;Berlin;Germany;52.24N;13.14E
01.06.1900;17,362;0,343;Berlin;Germany;52.24N;13.14E
01.07.1900;19,888;0,533;Berlin;Germany;52.24N;13.14E
01.08.1900;18,19;0,336;Berlin;Germany;52.24N;13.14E
01.09.1900;14,83;0,437;Berlin;Germany;52.24N;13.14E
01.10.1900;9,613;0,459;Berlin;Germany;52.24N;13.14E
01.11.1900;5,236;0,438;Berlin;Germany;52.24N;13.14E
01.12.1900;2,863;0,493;Berlin;Germany;52.24N;13.14E
01.01.1901;-4,087;0,422;Berlin;Germany;52.24N;13.14E
01.02.1901;-3,598;0,951;Berlin;Germany;52.24N;13.14E
01.03.1901;2,945;0,354;Berlin;Germany;52.24N;13.14E
01.04.1901;8,711;0,471;Berlin;Germany;52.24N;13.14E
01.05.1901;14,182;0,38;Berlin;Germany;52.24N;13.14E
01.06.1901;16,861;0,579;Berlin;Germany;52.24N;13.14E
01.07.1901;20,316;0,411;Berlin;Germany;52.24N;13.14E
01.08.1901;18,203;0,375;Berlin;Germany;52.24N;13.14E
01.09.1901;14,213;0,459;Berlin;Germany;52.24N;13.14E
01.10.1901;10,645;0,339;Berlin;Germany;52.24N;13.14E
01.11.1901;3,535;0,398;Berlin;Germany;52.24N;13.14E
01.12.1901;1,051;0,297;Berlin;Germany;52.24N;13.14E
01.01.1902;3,368;0,563;Berlin;Germany;52.24N;13.14E
01.02.1902;-1,239;0,302;Berlin;Germany;52.24N;13.14E
01.03.1902;3,821;0,304;Berlin;Germany;52.24N;13.14E
01.04.1902;7,361;0,332;Berlin;Germany;52.24N;13.14E
01.05.1902;10,059;0,371;Berlin;Germany;52.24N;13.14E
01.06.1902;16,68;0,504;Berlin;Germany;52.24N;13.14E
01.07.1902;16,652;0,415;Berlin;Germany;52.24N;13.14E
01.08.1902;15,684;0,291;Berlin;Germany;52.24N;13.14E
01.09.1902;12,972;0,257;Berlin;Germany;52.24N;13.14E
01.10.1902;7,41;0,332;Berlin;Germany;52.24N;13.14E
01.11.1902;1,408;0,316;Berlin;Germany;52.24N;13.14E
01.12.1902;-2,565;0,663;Berlin;Germany;52.24N;13.14E
01.01.1903;0,379;0,714;Berlin;Germany;52.24N;13.14E
01.02.1903;4,104;0,56;Berlin;Germany;52.24N;13.14E
01.03.1903;6,759;0,389;Berlin;Germany;52.24N;13.14E
01.04.1903;5,951;0,446;Berlin;Germany;52.24N;13.14E
01.05.1903;14,021;0,298;Berlin;Germany;52.24N;13.14E
01.06.1903;16,163;0,47;Berlin;Germany;52.24N;13.14E
01.07.1903;18,109;0,369;Berlin;Germany;52.24N;13.14E
01.08.1903;16,983;0,261;Berlin;Germany;52.24N;13.14E
01.09.1903;14,582;0,44;Berlin;Germany;52.24N;13.14E
01.10.1903;10,011;0,391;Berlin;Germany;52.24N;13.14E
01.11.1903;4,872;0,502;Berlin;Germany;52.24N;13.14E
01.12.1903;-0,536;0,639;Berlin;Germany;52.24N;13.14E
01.01.1904;-1,012;0,819;Berlin;Germany;52.24N;13.14E
01.02.1904;1,365;0,624;Berlin;Germany;52.24N;13.14E
01.03.1904;3,618;0,364;Berlin;Germany;52.24N;13.14E
01.04.1904;9,475;0,252;Berlin;Germany;52.24N;13.14E
01.05.1904;13,068;0,293;Berlin;Germany;52.24N;13.14E
01.06.1904;16,372;0,34;Berlin;Germany;52.24N;13.14E
01.07.1904;19,598;0,377;Berlin;Germany;52.24N;13.14E
01.08.1904;17,945;0,371;Berlin;Germany;52.24N;13.14E
01.09.1904;13,389;0,326;Berlin;Germany;52.24N;13.14E
01.10.1904;8,925;0,271;Berlin;Germany;52.24N;13.14E
01.11.1904;4,086;0,396;Berlin;Germany;52.24N;13.14E
01.12.1904;2,984;0,363;Berlin;Germany;52.24N;13.14E
01.01.1905;-1,505;0,687;Berlin;Germany;52.24N;13.14E
01.02.1905;2,119;0,457;Berlin;Germany;52.24N;13.14E
01.03.1905;5,196;0,394;Berlin;Germany;52.24N;13.14E
01.04.1905;6,204;0,381;Berlin;Germany;52.24N;13.14E
01.05.1905;13,734;0,266;Berlin;Germany;52.24N;13.14E
01.06.1905;18,623;0,368;Berlin;Germany;52.24N;13.14E
01.07.1905;19,704;0,339;Berlin;Germany;52.24N;13.14E
01.08.1905;17,96;0,138;Berlin;Germany;52.24N;13.14E
01.09.1905;13,839;0,266;Berlin;Germany;52.24N;13.14E
01.10.1905;5,478;0,387;Berlin;Germany;52.24N;13.14E
01.11.1905;3,869;0,312;Berlin;Germany;52.24N;13.14E
01.12.1905;1,558;0,397;Berlin;Germany;52.24N;13.14E
01.01.1906;1,157;0,448;Berlin;Germany;52.24N;13.14E
01.02.1906;1,42;0,371;Berlin;Germany;52.24N;13.14E
01.03.1906;3,17;0,171;Berlin;Germany;52.24N;13.14E
01.04.1906;9,608;0,267;Berlin;Germany;52.24N;13.14E
01.05.1906;15,071;0,539;Berlin;Germany;52.24N;13.14E
01.06.1906;16,278;0,41;Berlin;Germany;52.24N;13.14E
01.07.1906;18,523;0,377;Berlin;Germany;52.24N;13.14E
01.08.1906;17,885;0,22;Berlin;Germany;52.24N;13.14E
01.09.1906;14,033;0,25;Berlin;Germany;52.24N;13.14E
01.10.1906;9,819;0,324;Berlin;Germany;52.24N;13.14E
01.11.1906;7,141;0,227;Berlin;Germany;52.24N;13.14E
01.12.1906;-2,342;0,722;Berlin;Germany;52.24N;13.14E
01.01.1907;-0,606;0,402;Berlin;Germany;52.24N;13.14E
01.02.1907;-1,075;0,413;Berlin;Germany;52.24N;13.14E
01.03.1907;3,383;0,205;Berlin;Germany;52.24N;13.14E
01.04.1907;6,809;0,21;Berlin;Germany;52.24N;13.14E
01.05.1907;14,205;0,366;Berlin;Germany;52.24N;13.14E
01.06.1907;16,198;0,238;Berlin;Germany;52.24N;13.14E
01.07.1907;15,742;0,213;Berlin;Germany;52.24N;13.14E
01.08.1907;16,643;0,313;Berlin;Germany;52.24N;13.14E
01.09.1907;13,926;0,288;Berlin;Germany;52.24N;13.14E
01.10.1907;12,835;0,256;Berlin;Germany;52.24N;13.14E
01.11.1907;3,14;0,399;Berlin;Germany;52.24N;13.14E
01.12.1907;1,094;0,308;Berlin;Germany;52.24N;13.14E
01.01.1908;-1,288;0,564;Berlin;Germany;52.24N;13.14E
01.02.1908;1,962;0,472;Berlin;Germany;52.24N;13.14E
01.03.1908;3,54;0,296;Berlin;Germany;52.24N;13.14E
01.04.1908;6,171;0,25;Berlin;Germany;52.24N;13.14E
01.05.1908;14,143;0,506;Berlin;Germany;52.24N;13.14E
01.06.1908;18,035;0,301;Berlin;Germany;52.24N;13.14E
01.07.1908;18,876;0,403;Berlin;Germany;52.24N;13.14E
01.08.1908;16,204;0,244;Berlin;Germany;52.24N;13.14E
01.09.1908;13,253;0,352;Berlin;Germany;52.24N;13.14E
01.10.1908;8,979;0,413;Berlin;Germany;52.24N;13.14E
01.11.1908;1,461;0,423;Berlin;Germany;52.24N;13.14E
01.12.1908;-1,119;0,666;Berlin;Germany;52.24N;13.14E
01.01.1909;-1,249;0,467;Berlin;Germany;52.24N;13.14E
01.02.1909;-2,316;0,33;Berlin;Germany;52.24N;13.14E
01.03.1909;2,002;0,241;Berlin;Germany;52.24N;13.14E
01.04.1909;8,061;0,4;Berlin;Germany;52.24N;13.14E
01.05.1909;11,39;0,264;Berlin;Germany;52.24N;13.14E
01.06.1909;15,669;0,307;Berlin;Germany;52.24N;13.14E
01.07.1909;16,675;0,224;Berlin;Germany;52.24N;13.14E
01.08.1909;17,74;0,224;Berlin;Germany;52.24N;13.14E
01.09.1909;14,218;0,174;Berlin;Germany;52.24N;13.14E
01.10.1909;11,305;0,386;Berlin;Germany;52.24N;13.14E
01.11.1909;2,319;0,314;Berlin;Germany;52.24N;13.14E
01.12.1909;2,11;0,356;Berlin;Germany;52.24N;13.14E
01.01.1910;1,789;0,414;Berlin;Germany;52.24N;13.14E
01.02.1910;3,201;0,458;Berlin;Germany;52.24N;13.14E
01.03.1910;4,545;0,485;Berlin;Germany;52.24N;13.14E
01.04.1910;8,242;0,407;Berlin;Germany;52.24N;13.14E
01.05.1910;13,823;0,24;Berlin;Germany;52.24N;13.14E
01.06.1910;18,513;0,341;Berlin;Germany;52.24N;13.14E
01.07.1910;17,007;0,238;Berlin;Germany;52.24N;13.14E
01.08.1910;17,092;0,233;Berlin;Germany;52.24N;13.14E
01.09.1910;13,331;0,121;Berlin;Germany;52.24N;13.14E
01.10.1910;9,34;0,309;Berlin;Germany;52.24N;13.14E
01.11.1910;2,523;0,334;Berlin;Germany;52.24N;13.14E
01.12.1910;2,566;0,436;Berlin;Germany;52.24N;13.14E
01.01.1911;-0,071;0,398;Berlin;Germany;52.24N;13.14E
01.02.1911;1,642;0,34;Berlin;Germany;52.24N;13.14E
01.03.1911;4,777;0,27;Berlin;Germany;52.24N;13.14E
01.04.1911;8,469;0,391;Berlin;Germany;52.24N;13.14E
01.05.1911;14,583;0,318;Berlin;Germany;52.24N;13.14E
01.06.1911;16,452;0,294;Berlin;Germany;52.24N;13.14E
01.07.1911;20,062;0,372;Berlin;Germany;52.24N;13.14E
01.08.1911;20,649;0,419;Berlin;Germany;52.24N;13.14E
01.09.1911;15,392;0,411;Berlin;Germany;52.24N;13.14E
01.10.1911;9,118;0,305;Berlin;Germany;52.24N;13.14E
01.11.1911;5,13;0,288;Berlin;Germany;52.24N;13.14E
01.12.1911;2,485;0,499;Berlin;Germany;52.24N;13.14E
01.01.1912;-3,103;0,726;Berlin;Germany;52.24N;13.14E
01.02.1912;1,856;0,361;Berlin;Germany;52.24N;13.14E
01.03.1912;6,691;0,301;Berlin;Germany;52.24N;13.14E
01.04.1912;7,508;0,22;Berlin;Germany;52.24N;13.14E
01.05.1912;12,317;0,373;Berlin;Germany;52.24N;13.14E
01.06.1912;16,88;0,259;Berlin;Germany;52.24N;13.14E
01.07.1912;19,872;0,372;Berlin;Germany;52.24N;13.14E
01.08.1912;15,713;0,294;Berlin;Germany;52.24N;13.14E
01.09.1912;10,315;0,309;Berlin;Germany;52.24N;13.14E
01.10.1912;7,004;0,351;Berlin;Germany;52.24N;13.14E
01.11.1912;3,038;0,329;Berlin;Germany;52.24N;13.14E
01.12.1912;3,813;0,195;Berlin;Germany;52.24N;13.14E
01.01.1913;-0,708;0,217;Berlin;Germany;52.24N;13.14E
01.02.1913;1,775;0,278;Berlin;Germany;52.24N;13.14E
01.03.1913;6,679;0,131;Berlin;Germany;52.24N;13.14E
01.04.1913;8,947;0,243;Berlin;Germany;52.24N;13.14E
01.05.1913;13,647;0,239;Berlin;Germany;52.24N;13.14E
01.06.1913;16,151;0,174;Berlin;Germany;52.24N;13.14E
01.07.1913;16,484;0,226;Berlin;Germany;52.24N;13.14E
01.08.1913;16,374;0,503;Berlin;Germany;52.24N;13.14E
01.09.1913;14,061;0,479;Berlin;Germany;52.24N;13.14E
01.10.1913;9,799;0,35;Berlin;Germany;52.24N;13.14E
01.11.1913;6,977;0,396;Berlin;Germany;52.24N;13.14E
01.12.1913;2,77;0,285;Berlin;Germany;52.24N;13.14E
01.01.1914;-2,655;0,69;Berlin;Germany;52.24N;13.14E
01.02.1914;3,841;0,511;Berlin;Germany;52.24N;13.14E
01.03.1914;5,42;0,213;Berlin;Germany;52.24N;13.14E
01.04.1914;10,395;0,426;Berlin;Germany;52.24N;13.14E
01.05.1914;12,149;0,485;Berlin;Germany;52.24N;13.14E
01.06.1914;16,21;0,281;Berlin;Germany;52.24N;13.14E
01.07.1914;19,824;0,335;Berlin;Germany;52.24N;13.14E
01.08.1914;18,829;0,262;Berlin;Germany;52.24N;13.14E
01.09.1914;13,813;0,336;Berlin;Germany;52.24N;13.14E
01.10.1914;8,539;0,39;Berlin;Germany;52.24N;13.14E
01.11.1914;3,94;0,327;Berlin;Germany;52.24N;13.14E
01.12.1914;3,735;0,315;Berlin;Germany;52.24N;13.14E
